Date,High,Low,Open,Close,Volume,Adj Close,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2020/12/28,120,119.0500031,119.0500031,120,3407442,120,0.008827264,0.008788532,118.9406841,118.3452538,117.4983441,-0.551602498,-1.909372949,1.092857361,1.132143293,1.223810105,120.2355735,117.3215684,120.3120861,117.1164853,121.6382836,114.1855275,100,98.33323161,99.25921405,136.69,740,323,172,147.74,78700,431.88,21.7,27.94,0.15,0.01,7.75,0.07,14483.07,2744.3,3735.36,26854.03,2808.6,12899.42,9434929055,6264283646,3170645409,2946133760,2807109492,139024268,51458810611,38508939397,12949871214,111.0543978,127.4895885,122.2470309,124.754413,121.3001761,121.9031243
2020/12/29,120.1999969,119.3499985,120.0500031,119.9000015,3093979,119.9000015,-0.000833321,-0.000833668,119.1805134,118.5525535,117.7166766,-0.611820015,-1.849968132,1.11428615,1.142857688,1.176191057,120.5907777,117.4520799,120.2643713,117.1427713,121.3896723,115.0627101,95.00007629,96.61021771,97.39127781,134.87,734,330,171.5,148.49,78300,429.04,23.08,28.11,0.15,0.01,7.75,0.07,14472.05,2738.05,3727.04,27568.15,2820.51,12850.22,6581144370,10002437339,-3421292969,2578861264,3346260608,-767399344,49038906112,50295414624,-1256508512,111.0585233,127.656402,122.6075259,125.1242958,122.0621331,122.7571763
2020/12/30,121.5999985,119.9000015,120,121.5999985,5368204,121.5999985,0.014178456,0.014078882,119.7853847,118.9588795,118.0697059,-0.787549399,-1.832062891,1.085714068,1.185714722,1.21190498,121.8610754,116.8246393,121.1124672,116.7232469,121.5223035,115.6253166,100,100,100,133.72,746,336,176.5,149.95,81000,434.83,22.77,28.12,0.15,0.01,7.75,0.07,14687.7,2783.77,3732.04,27444.17,2873.47,12870,12754790075,7055260043,5699530032,1988270900,2671730686,-683459786,73614302563,46780616108,26833686455,111.0621286,127.8214139,122.9677696,125.4872743,122.8889547,123.6524244
2020/12/31,122.4000015,121.6999969,122.1500015,122.25,5741338,122.25,0.005345407,0.005331171,120.4015385,119.3976955,118.4497326,-1.000525467,-1.848028627,0.950000218,1.100000654,1.195238386,122.9588747,116.9411257,121.9882782,116.3474359,121.8891467,115.9108542,100,100,100,132.69,747,339,183.5,152.34,81000,437.85,22.75,28.07,0.15,0.01,7.75,0.08,14732.53,2795.5,3756.07,27444.17,2873.47,12888.28,8097789411,8053929803,43859608,2298585860,1931980641,366605219,58690809536,52992888659,5697920877,111.0652125,127.9846053,123.3276958,125.8432204,123.7734862,124.5780619
2021/1/4,124.5,122,122.1999969,124.3499985,6140797,124.3499985,0.017177902,0.01703203,121.3886535,120.0580026,118.9861204,-1.334926703,-1.921962555,1.192856925,1.232143402,1.261905125,124.853056,116.8183721,123.4946772,115.7124652,122.7412475,115.9111341,100,100,100,129.41,792,372.5,187.5,148.5,83000,425.22,26.97,28.05,0.15,0.01,7.75,0.08,14902.03,2783.21,3700.65,27258.38,2944.45,12698.45,13295306143,10013260837,3282045306,2181556550,3628507809,-1446951259,81855407762,57087555584,24767852178,111.0677744,128.1459575,123.6872384,126.1920272,124.7070334,125.5227559
2021/1/5,124.6500015,123.75,124.1999969,124.5999985,4731570,124.5999985,0.002010454,0.002008436,122.1914898,120.663602,119.496473,-1.63062874,-2.025036452,1.228571211,1.207143511,1.230953035,126.0936238,117.2349459,124.5658478,115.7198654,123.6608651,115.6867541,100,100,100,131.01,797,399.5,188,152.43,83900,428.1,25.34,28.1,0.15,0.01,7.75,0.08,15000.03,2837.17,3726.86,27158.63,2990.57,12818.96,12398094494,11623383455,774711039,4236079306,3684209350,551869956,75782661535,73128530524,2654131011,111.0698132,128.3054521,124.0463308,126.5336089,125.6795584,126.4749768
2021/1/6,127.1500015,124.0999985,126.0999985,125.9499969,10587073,125.9499969,0.010834659,0.010776384,123.1311166,121.3684547,120.083157,-1.931161126,-2.161426203,1.521428789,1.321429116,1.316667466,127.385057,117.9435127,125.9793415,115.2635141,124.8194923,115.2471741,100,100,100,126.6,792,373.5,193,151.19,82200,425.46,25.07,27.95,0.15,0.01,7.75,0.08,14983.13,2827.96,3748.14,27055.94,2968.21,12740.79,14023598004,22471056342,-8447458338,3443704430,3821302454,-377598024,92700248743,92848360114,-148111371,111.0713281,128.4630706,124.4049059,126.8678999,126.6799082,127.4233163
2021/1/7,129,126.5500031,126.5500031,128.8999939,6691163,128.8999939,0.023421969,0.023151884,124.5733359,122.3726599,120.8846876,-2.376192639,-2.365055814,1.735714504,1.414285932,1.333333697,129.9300704,117.9413546,128.1546335,114.55965,126.60983,114.2996926,100,100,100,130.92,799,385.5,203,155.7,82900,443.39,22.37,27.83,0.15,0.01,7.75,0.08,15214,2937,3803.79,27490.13,3031.68,13067.48,14145900256,9865472111,4280428145,2440353945,2856094174,-415740229,86923518742,70470889375,16452629367,111.0723184,128.6187948,124.7628967,127.1948552,127.6960723,128.3567838
2021/1/8,131.25,129.5500031,130.6000061,131.1999969,12990245,131.1999969,0.017843314,0.017685991,126.2300012,123.5496382,121.822443,-2.915828138,-2.63738946,1.857142857,1.485714504,1.380952744,132.4849305,118.6150647,130.6064373,113.9649891,128.7161791,113.2552477,100,100,100,132.05,838,388,196,156.64,88800,445.64,21.56,27.93,0.15,0.01,7.75,0.07,15463.95,2936.47,3824.68,28139.03,3152.18,13201.98,14362304626,10891173743,3471130883,4250209250,5183510160,-933300910,1.11E+11,90838448800,19714889723,111.072783,128.7726065,125.1202356,127.5144493,128.7154609,129.2650712
2021/1/11,132.3000031,130.5,131.1999969,132.3000031,10145856,132.3000031,0.008384193,0.008349241,127.7475016,124.7163535,122.7749485,-3.403524076,-2.948744622,1.871429443,1.478571756,1.414286296,134.6391822,119.5179571,132.893383,113.5280441,130.7175702,112.5586189,100,100,100,128.98,851,401.5,205.5,156.11,91000,445.76,24.08,28.02,0.15,0.01,7.75,0.07,15557.3,2969.92,3799.61,28139.03,3148.45,13036.43,12056275214,12631405806,-575130592,3909952998,3628252456,281700542,81116545185,82703370433,-1586825248,111.0727213,128.9244877,125.4768548,127.8266764,129.7251967,130.1387803
2021/1/12,133.1499939,131.6000061,132.3000031,132.1000061,10874362,132.1000061,-0.001511693,-0.001512836,128.8356277,125.7008405,123.622681,-3.685812417,-3.250638243,1.992855617,1.471427917,1.397618975,135.4992079,121.4722189,134.48158,113.9541336,132.3217751,112.2258432,97.48431656,98.58659416,98.6885446,128.8,846,398,199.5,154.45,90600,449.39,23.33,28.02,0.15,0.01,7.76,0.07,15500.7,2988.02,3801.19,28164.34,3125.95,13072.43,10796044938,14473134020,-3677089082,6757746200,3176029506,3581716694,78943836702,85375250132,-6431413430,111.0721324,129.0744206,125.8326864,128.1315491,130.712414,130.9696064
2021/1/13,135.4499969,132.6999969,132.75,135.3000031,10688901,135.3000031,0.024224048,0.0239353,130.4517216,126.9807289,124.6842557,-4.034979466,-3.58621526,2.028569903,1.610713414,1.497618902,137.6212225,122.4787771,136.6383833,114.2473305,134.4387384,111.7326898,100,100,100,130.89,884,437.5,202,157.42,89700,451.21,22.21,27.98,0.15,0.01,7.75,0.07,15769.98,2991.95,3809.84,28456.59,3148.29,13128.95,15207478274,10285366881,4922111393,3468508360,3325390288,143118072,1.17E+11,1.01E+11,15547643077,111.0710155,129.2223875,126.187662,128.4290987,131.6645554,131.7504743
2021/1/14,135.0500031,133.3500061,135,134.0500031,12000449,134.0500031,-0.009238729,-0.00928167,131.3512919,127.9232987,125.5356873,-4.144074238,-3.883467181,2.142854963,1.685713087,1.519047328,137.6994776,125.1005233,137.9095594,115.1547259,135.8491471,111.9413287,86.63102477,92.35474292,92.77456775,128.91,861,423.5,199,160.85,89700,452.07,23.25,28.02,0.15,0.01,7.75,0.07,15707.19,3055.64,3795.54,28698.26,3149.93,13112.64,14371081147,12775869894,1595211253,2739477080,4997081144,-2257604064,98898454630,1.08E+11,-8927132565,111.0693699,129.3683709,126.5417133,128.7193735,132.5696603,132.4756264
2021/1/15,138,134.3999939,137.1499939,134.5,21523977,134.5,0.003356934,0.003351312,132.138469,128.8001922,126.3506248,-4.106583211,-4.137384111,2.221426828,1.871427808,1.621428353,137.0175911,128.2252677,138.8667937,116.4189206,137.2253013,112.0175554,87.4999702,94.8051755,95.37570572,127.14,850,407,193,157.09,88000,445.85,24.34,27.99,0.15,0.01,7.75,0.07,15616.39,2992.77,3768.25,28519.18,3085.9,12998.5,12632536063,16597389072,-3964853009,2498966390,3223932018,-724965628,1.08E+11,1.12E+11,-4039399956,111.0671947,129.5123533,126.8947715,129.002439,133.4166371,133.1406621
2021/1/18,134.9499969,132.1000061,134.6000061,134.3999939,14202770,134.3999939,-0.00074354,-0.000743816,132.7038502,129.5468325,127.0823856,-3.937207094,-4.335261505,2.278568813,2.007141658,1.702380226,136.4602446,130.3540429,139.5109379,117.8319184,138.3488866,112.3987316,78.04858987,94.15578529,94.79763586,127.14,844,407,202.5,157.09,85000,445.85,24.34,27.98,0.15,0.01,7.75,0.07,15612,2992.77,3768.25,28242.21,3013.93,12998.5,10780496709,10922859736,-142363027,2793390334,2782614350,10775984,82851908023,84403309745,-1551401722,111.0644892,129.6543174,127.2467677,129.2783765,134.195512,133.7425315
2021/1/19,138.1000061,135.1999969,135.1999969,137.9499969,12069311,137.9499969,0.026413714,0.026070896,134.0153869,130.6672544,128.0703503,-3.975712017,-4.549898183,2.449999128,2.153570993,1.807142712,138.3075211,130.4353377,140.5979627,119.3234644,139.9516288,112.6769417,100,100,100,127.83,879,413,204,163.77,87000,459.27,23.24,27.98,0.15,0.01,7.75,0.07,15877.37,3093.32,3798.91,28633.46,3092.66,13197.18,12824070676,10180295875,2643774801,3185416611,2372617456,812799155,74643590548,68021997725,6621592823,111.0612527,129.7942463,127.597633,129.5472826,134.8976496,134.2794872
2021/1/20,139.5,137.6499939,138.1000061,138.1999969,29965436,138.1999969,0.001812251,0.001810611,135.0615394,131.6716201,128.9912273,-4.009163906,-4.752620044,2.457142421,2.164285932,1.804761977,139.5833819,130.8451896,141.4650793,120.8277761,141.3945305,113.029278,100,100,100,132.03,872,399,195,164.6,87200,461.88,21.58,27.92,0.15,0.01,7.75,0.07,15806.18,3085.04,3851.85,28523.26,3114.55,13457.25,11445335112,17231792775,-5786457663,3404513286,2857478928,547034358,1.12E+11,1.34E+11,-21545509864,111.0574844,129.9321229,127.9472981,129.8092681,135.5159378,134.7509994
2021/1/21,143.25,138.3500061,138.3999939,143,13672387,143,0.034732295,0.034142741,137.0461545,133.1820707,130.2647521,-4.350543584,-5.02312437,2.935714722,2.464285169,1.959523519,143.2304923,130.3123631,143.3938802,121.863261,143.5045479,113.300213,100,100,100,136.87,934,410,203,164.75,88100,466.82,21.32,27.89,0.15,0.01,7.75,0.07,16153.77,3132.17,3853.07,28756.86,3160.84,13530.91,13604885102,11575239753,2029645349,2650164682,3429043001,-778878319,97334396256,95212727249,2121669007,111.0531836,130.0679305,128.2956937,130.0644573,136.0449354,135.1576409
2021/1/22,139,135,138.1999969,137.4499969,23767813,137.4499969,-0.03881121,-0.039584438,137.1471151,133.7511276,130.9179561,-4.163893352,-5.183928989,3.11428615,2.571428026,2.111904326,143.4144088,130.7427306,143.4731337,123.6554357,144.1496968,114.4931589,37.98877157,69.83694244,77.0661002,139.07,917,413.5,203,162.42,86800,465.02,21.91,27.96,0.15,0.01,7.75,0.07,16019.03,3074.4,3841.47,28631.45,3140.63,13543.06,14631146503,13411861926,1219284577,5645615352,3104256035,2541359317,96421585899,1.31E+11,-34350989509,111.0483497,130.2016525,128.6427503,130.3129868,136.4809766,135.5009491
2021/1/25,137.3000031,134.1999969,137.1999969,135.6000061,13750626,135.6000061,-0.013459373,-0.013550772,136.7603379,133.9976447,131.343597,-3.610205555,-5.21497057,3.314287458,2.728571211,2.228571211,143.2377314,131.362266,142.8397228,125.8602763,144.3669041,115.8759518,13.95362041,56.59828404,69.23079851,142.92,910,411.5,200,164.4,89400,464.79,23.19,27.95,0.15,0.01,7.75,0.07,15946.54,3079.21,3855.36,28822.29,3208.99,13635.99,14569184073,13182703413,1386480660,6185445777,2059473506,4125972271,84495851796,1.05E+11,-20976226971,111.0429818,130.3332723,128.9883984,130.5550047,136.8222319,135.7832727
2021/1/26,136.6000061,131.8000031,135.5500031,132.8500061,14376477,132.8500061,-0.020280235,-0.020488702,135.7827549,133.8446262,131.4805433,-2.752790861,-5.093269377,3.485715594,2.853571211,2.409523737,143.6196149,130.5089556,141.9146706,127.7710441,144.1108366,117.4558298,0,28.01425885,56.06062958,143.16,871,400,203,162.55,86700,463.87,23.02,27.92,0.15,0.01,7.75,0.07,15658.85,3031.77,3849.62,28546.18,3140.31,13626.06,10612973845,17367463740,-6754489895,2232375830,1739161250,493214580,87523624675,1.16E+11,-28856981467,111.0370795,130.4627738,129.3325682,130.7906697,137.0687238,136.0076104
2021/1/27,134.3999939,132.25,133.3000031,133.0500031,7854841,133.0500031,0.001505434,0.001504302,135.099567,133.7386765,131.6232215,-1.938406177,-4.877679525,3.38571603,2.832142421,2.466666449,143.8578057,129.8850532,141.4443708,128.8342024,143.8052426,119.0042812,1.970414468,15.67801377,56.92641729,142.06,897,417,203,153.67,85600,444.7,37.21,27.92,0.15,0.01,7.75,0.07,15701.45,2875.13,3750.77,28635.21,3122.56,13270.6,9622504234,9642036788,-19532554,2592117910,3040663547,-448545637,91891011227,97196703090,-5305691863,111.0306419,130.5901408,129.67519,131.0201495,137.2222977,136.1774502
2021/1/28,131.3000031,129.3999939,130,130.3500061,14503801,130.3500061,-0.020293099,-0.020501833,133.9121768,133.2868537,131.5074746,-1.041748638,-4.547949205,3.242858887,2.846429007,2.516666957,144.2050761,127.3663568,141.5609367,128.5962092,143.1488249,120.6559375,0,0,40.8878832,137.09,869,415,192,155.55,83700,451.74,30.21,27.93,0.15,0.01,7.75,0.07,15415.88,2935.12,3787.38,28197.42,3069.05,13337.16,10801117906,12744061071,-1942943165,3486022340,1984980387,1501041953,96370795094,1.29E+11,-32542976515,111.0236684,130.7153573,130.016194,131.2436204,137.2865495,136.2966141
2021/1/29,131.8500061,128.1999969,131.6000061,128.1999969,14039666,128.1999969,-0.016494124,-0.016631667,132.4841318,132.6086062,131.2067948,-0.10531396,-4.111867573,3.50000218,2.978572301,2.609524681,144.1468369,124.5674531,142.1229129,127.4485179,142.5888098,121.8445238,0,0,28.67468409,131.96,875,395,185.5,156.28,82000,450.5,33.09,27.93,0.16,0.01,7.75,0.07,15138.31,2887.08,3714.24,27663.39,2976.21,13070.69,9584216317,13604807652,-4020591335,2237479259,2034249360,203229899,1.06E+11,1.41E+11,-34697887095,111.0161585,130.8384075,130.3555103,131.4612658,137.2667123,136.3691167
2021/2/1,130.9499969,127.5500031,128.1999969,130.75,14132983,130.75,0.01989082,0.019695582,132.0505989,132.360792,131.165268,0.438154303,-3.681662673,3.285716466,3.110715594,2.738095601,138.9649305,126.2493595,142.2116797,127.1668931,141.9732514,123.269606,27.56760056,17.2297468,34.31635926,134.14,905,408,191,161.58,83000,466.74,30.24,28,0.16,0.01,7.75,0.07,15410.09,2999.99,3773.86,28091.05,3056.53,13403.39,10136547037,9539622118,596924919,1908342970,2314506088,-406163118,84609652929,70022412833,14587240096,111.0081114,130.9592759,130.693069,131.6732751,137.1695059,136.3990402
2021/2/2,135.0500031,132.5,132.5,134.4499969,10888373,134.4499969,0.028298256,0.027905257,132.6504484,132.6393527,131.4638798,0.428136712,-3.348983466,3.078574044,3.096430097,2.740476699,137.2964722,127.060675,142.1434488,127.1136945,141.6738736,124.5308884,84.45935497,42.22972102,53.53259596,134.99,931,417,192.5,164.78,84400,476.88,25.56,27.95,0.15,0.01,7.75,0.07,15760.05,3047.33,3826.31,28362.17,3096.81,13612.78,11291179282,11572979269,-281799987,3170974630,2387240874,783733756,91765233415,82474228125,9291005290,110.9995266,131.077947,131.0288003,131.8798428,137.0029537,136.3904322
2021/2/3,135.5,134.1999969,135.4499969,134.3500061,7081970,134.3500061,-0.000743703,-0.00074398,133.0753378,132.8674398,131.7262549,0.246654846,-3.082330061,2.821430751,3.067859105,2.759524391,136.6242162,127.3757881,142.1594797,127.1405211,141.2098562,125.9234781,98.40014648,41.55410735,49.26690705,133.94,950,417,178,162.3,84600,465.19,22.91,27.86,0.15,0.01,7.75,0.07,15771.32,2982.87,3830.17,28646.5,3129.68,13610.54,9371701517,9128049600,243651917,1842141830,1851290634,-9148804,83896666778,84230049580,-333382802,110.9904034,131.1944056,131.3626341,132.0811672,136.7761719,136.3472264
2021/2/4,134.5500031,132.3500061,133.3999939,133.5500031,6558479,133.5500031,-0.005954619,-0.005972418,133.1940041,132.9584482,131.8920502,0.110927394,-2.84494658,2.450001308,2.967858451,2.71904791,136.8388504,127.3611531,142.1145951,127.0496919,140.7304517,127.1266926,85.60009766,36.14868243,36.14868243,137.39,946,406,174,147.97,82500,470.63,21.77,27.86,0.15,0.01,7.75,0.07,15706.22,3008.42,3871.74,28341.95,3087.55,13777.74,9844063085,9790929609,53133476,1759805290,1405652796,354152494,64382155284,76079504923,-11697349639,110.9807414,131.3086365,131.6945007,132.2774493,136.4991378,136.2731888
2021/2/5,136.3000031,134.1999969,134.8000031,134.8000031,8799751,134.8000031,0.00935979,0.009316259,133.5955039,133.2039889,132.1564095,-0.088702904,-2.657499614,2.442860195,2.914288112,2.702381679,137.4903672,127.2096363,142.1432255,127.0782057,140.614882,127.8041679,100,44.59462664,44.59462664,136.76,950,397.5,174.5,145.84,83500,466.01,20.87,27.9,0.15,0.01,7.75,0.07,15802.4,2985.01,3886.83,28779.19,3120.63,13856.3,11650841735,8818650500,2832191235,2305132480,1693938980,611193500,73576875154,79202203729,-5625328575,110.9705398,131.4206249,132.0243301,132.4688918,136.1824423,136.1718884
2021/2/17,140.8500061,139,139,140.5500031,18905696,140.5500031,0.042655785,0.041771098,135.3341287,134.1834574,132.9194635,-0.744031887,-2.625121689,2.435716902,2.839287894,2.709524972,141.4670931,126.1471953,142.7972432,126.7956175,141.4683442,127.8411826,100,83.44596998,83.44596998,130.84,980,421,181,144.75,83200,482.48,21.5,28.04,0.15,0.01,7.75,0.07,16362.29,3178.24,3931.33,30292.19,3133.73,13965.49,17130815879,10085855946,7044959933,2928022740,2297558950,630463790,1.65E+11,1.35E+11,29725762011,110.9597983,131.5303561,132.3520525,132.655698,135.8370344,136.0466923
2021/2/18,141.25,139.6000061,140.5500031,140.3500061,10478048,140.3500061,-0.001422959,-0.001423973,136.588098,135.0056639,133.5949674,-1.37307276,-2.674189552,2.150000436,2.825001308,2.702381679,142.767457,128.3182625,143.3068518,126.593153,142.1925287,127.883665,97.95921545,82.09463953,82.09463953,129.71,978,426.5,179,143.91,82100,483.26,22.49,27.92,0.15,0.01,7.75,0.07,16424.51,3146.79,3913.97,30236.09,3086.66,13865.36,14358409964,12512793225,1845616739,3233732495,2725087781,508644714,98540845421,1.02E+11,-3246590716,110.9485161,131.6378155,132.6775983,132.8380704,135.4739639,135.9007802
2021/2/19,139.5500031,137.6000061,139.5500031,138.8500061,8776596,138.8500061,-0.010687566,-0.010745089,137.153575,135.5182429,134.0726981,-1.709242735,-2.728414531,1.942858015,2.61428724,2.721429734,142.8581985,130.5418085,142.0155853,127.2915633,142.5658852,128.1531656,75.71432931,86.23484933,71.95950648,129.87,964,436.5,183.5,144.94,82600,489.96,22.05,27.86,0.15,0.01,7.75,0.07,16341.38,3223.46,3906.71,30017.92,3107.62,13874.46,11323654805,10396449303,927205502,2873970194,3037063373,-163093179,86065173608,1.05E+11,-18928198331,110.9366929,131.7429889,133.0008977,133.0162101,135.1041286,135.7371781
2021/2/22,140.75,138.75,139.8000031,138.8000031,6813636,138.8000031,-0.000360123,-0.000360188,137.565182,135.9558109,134.5024531,-1.844078997,-2.77298978,1.86428615,2.471430097,2.685715448,143.2952254,131.3476404,142.3026927,127.1973139,142.8870088,128.1653753,75,85.82996652,71.62164809,126,951,480,181.5,139.46,82200,476.36,23.45,27.91,0.15,0.01,7.75,0.07,16410.16,3102.01,3876.5,30156.03,3079.75,13533.05,12129987933,13402596601,-1272608668,2595177060,2043598434,551578626,81401674428,84275583267,-2873908839,110.924328,131.8458619,133.3218812,133.1903153,134.7380337,135.5588036
2021/2/23,138.6999969,136.4499969,137.1499939,138.5,7657431,138.5,-0.002161405,-0.002163744,137.7988865,136.2950361,134.8658665,-1.82448902,-2.794327149,2,2.410715376,2.71190607,143.3074076,132.5211708,142.7650192,127.1492721,143.1762355,128.2999579,70.71424212,83.40079321,69.59460086,125.86,965,461,178.5,137.12,82000,471.9,23.11,27.81,0.15,0.01,7.75,0.07,16443.4,3083.88,3881.37,30156.03,3070.09,13465.2,12539735766,13730025564,-1190289798,3766305840,3041115042,725190798,94882628967,90630919953,4251709014,110.911421,131.9464207,133.6404795,133.3605804,134.3855673,135.368521
2021/2/24,138.1999969,136.25,137,136.4499969,10485561,136.4499969,-0.014801466,-0.014912101,137.4616641,136.3156976,135.0098783,-1.551878313,-2.748654967,1.964285714,2.207143511,2.633334205,142.4536456,134.2035025,142.9601006,127.4684752,143.2528455,128.4090619,28.69554603,66.80158642,55.74323175,125.35,940,478.5,177,141.1,82000,480.88,21.34,27.85,0.15,0.01,7.75,0.07,16212.53,3183.74,3925.43,29671.7,2994.98,13597.97,9704467857,18298169449,-8593701592,3673694990,3032145623,641549367,1E+11,1.24E+11,-23926794406,110.8979715,132.0446516,133.956623,133.5271954,134.0557987,135.1691991
2021/2/25,138.1499939,136.6999969,137.8500061,137.5500031,10182298,137.5500031,0.008061606,0.008029285,137.4837489,136.4802716,135.2407988,-1.316328902,-2.68122765,1.871427264,2.157143729,2.566667829,141.619629,135.8232334,143.268111,127.8033219,143.4087044,128.5532038,26.82937722,75.70851403,63.17570389,120.99,944,475,175,135.53,85300,457.16,28.89,27.65,0.15,0.01,7.75,0.07,16452.18,2999.16,3829.34,30168.27,3099.69,13119.43,10777412883,11954084961,-1176672078,2474197050,3924524032,-1450326982,1.03E+11,79755469781,23132222991,110.8839788,132.1405409,134.2702429,133.6903444,133.7568044,134.9637682
2021/2/26,135.1999969,133.3000031,134.6499939,133.3999939,26333709,133.3999939,-0.030170913,-0.030635422,136.4628101,136.0695679,135.0734529,-0.768176325,-2.508978262,1.878568377,2.157142639,2.519048055,142.1922251,133.2077775,143.0140562,128.4930893,143.2162101,128.3123646,0,42.10521764,35.13510727,121.26,896,449,173,136.19,82500,469.87,27.95,27.76,0.15,0.01,7.75,0.07,15953.8,3067.62,3811.15,28966.01,3012.95,13192.35,10873626301,18982206572,-8108580271,5009220760,3357616079,1651604681,1.28E+11,2.23E+11,-94407572721,110.8694426,132.2340752,134.5812699,133.8502047,133.4955233,134.7552707
2021/3/2,135.6499939,133.4499969,135.5,133.4499969,7126570,133.4499969,0.000374835,0.000374765,135.7096068,135.7202918,134.925866,-0.22469696,-2.278946608,1.957140241,2.053570339,2.535714286,141.5107203,131.9178511,142.1440328,130.1131126,142.9678292,128.1083644,0.917485133,27.55098069,35.47296566,125.12,900,430,166.5,137.04,83600,480.51,24.1,27.82,0.15,0.01,7.76,0.07,15946.88,3070.94,3870.29,29408.17,3043.87,13358.79,8176918719,13644075531,-5467156812,2856943970,2631422359,225521611,94987563906,1.02E+11,-6783497364,110.8543625,132.3252414,134.8896354,134.0069464,133.277647,134.5469014
2021/3/3,135.3999939,132.6999969,133.75,135.3999939,8378094,135.3999939,0.014612192,0.014506462,135.6322036,135.6775854,134.9689685,0.0462786,-2.063518404,2.064283098,2.003570557,2.430952526,140.691652,131.7512017,141.6542331,131.2671972,141.7730579,128.5793257,37.03697424,27.97199216,58.29954162,122.06,930,427,177.5,131.66,84000,463.06,26.67,27.74,0.15,0.01,7.76,0.07,16211.73,2975.58,3819.72,29559.1,3082.99,12997.75,15119839632,9089589290,6030250342,2941531510,2804743400,136788110,1.1E+11,96365424326,14107421901,110.8387379,132.4140265,135.1952708,134.160731,133.1075439,134.3420333
2021/3/4,134.3500061,131.6999969,134.3500061,132.75,16588263,132.75,-0.019571595,-0.019765655,134.9116527,135.2872407,134.7672441,0.395512167,-1.807637096,2.157141549,2.01071385,2.366667248,139.8402337,130.8740477,141.8075458,130.8710278,141.5441579,128.3606069,0,0,36.84211177,120.13,897,420,173,127.8,82400,443.59,28.57,27.72,0.15,0.01,7.76,0.07,15906.41,2831.63,3768.47,28930.11,3043.49,12723.47,10984630718,14832069238,-3847438520,3457142815,2169065209,1288077606,75312891000,1.28E+11,-52515040476,110.8225685,132.5004177,135.4981077,134.3117111,132.9882201,134.144227
2021/3/5,132.6000061,129.5,130.0500031,131.9499969,14153461,131.9499969,-0.006026388,-0.00604462,134.1712388,134.8422749,134.5111307,0.754871451,-1.521299888,2.278570993,2.139285496,2.366667248,138.5646384,130.2782135,142.0403025,130.2954127,141.4900256,128.0671193,0,0,30.36435746,121.42,883,405,170,129.75,82100,450.14,24.66,27.81,0.15,0.01,7.76,0.07,15855.23,2920.75,3841.94,28864.32,3026.26,12920.15,10371386267,13424365396,-3052979129,3323464930,1622009559,1701455371,78824095334,1.05E+11,-26352191942,110.8058539,132.5844024,135.7980779,134.4600292,132.9213158,133.9572207
2021/3/8,133.8000031,131.5,133.75,131.8500061,12052602,131.8500061,-0.000757793,-0.000758081,133.5909306,134.4433057,134.2692103,1.035134587,-1.228022608,2.328571865,2.146428789,2.247619629,137.864981,129.6635878,142.214897,129.8779615,141.5136893,127.9482175,0,0,29.5547154,116.36,867,395,166.5,123.2,82000,421.25,25.47,27.93,0.15,0.01,7.76,0.07,15820.11,2762.75,3821.35,28743.25,2996.11,12609.16,10686697253,14215338497,-3528641244,3707097640,2015149346,1691948294,71239371556,87940070314,-16700698758,110.7885937,132.6659682,136.0951135,134.6058172,132.9071357,133.7849003
2021/3/9,131.6000061,129.75,130.5500031,131.3500061,13273932,131.3500061,-0.003792188,-0.003799396,133.0306995,134.0308657,134.0038281,1.252393385,-0.934535776,2.38571603,2.128571647,2.233334496,135.6146529,130.1424883,142.440555,129.1594468,141.5564492,127.7435531,0,0,25.5061344,121.09,879,399.5,169.5,129.11,81400,443.6,24.03,28.28,0.15,0.01,7.77,0.07,15853.09,2932.21,3875.44,29027.94,2976.12,13073.82,12560458469,12764762604,-204304135,4207082860,3041628088,1165454772,92018303051,95105179310,-3086876259,110.7707875,132.7451031,136.389147,134.7491961,132.9447126,133.6312497
2021/3/10,132.6000061,131.3999939,132.3000031,131.8999939,5338478,131.8999939,0.004187193,0.004178451,132.7480231,133.7467495,133.8125704,1.332777234,-0.667991356,2.285718645,2.082143511,2.200001308,135.4443953,129.8841744,141.5217178,128.8425684,141.4684866,127.9791336,13.57998644,6.110975477,29.95947465,119.98,864,396.5,168,127.87,80900,437.59,22.56,28.25,0.15,0.01,7.76,0.07,15911.67,2879.32,3898.81,29036.56,2958.12,13068.83,8654836212,10838766134,-2183929922,2551010550,1692611509,858399041,68263053700,72082566382,-3819512682,110.7524349,132.8217949,136.6801109,134.8902747,133.0318992,133.5002813
