Date,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif
2014/4/29,21.15,483.5,84.7,49.27,78.52,27200,60.92,13.71,29.45,0.16,0.75,7.75,0.08,8872.11,572.99,1878.33,14288.23,1964.77,4103.54,6625177205,5776935475,848241730,1896020200,1522059958,373960242,19880143060,21318501240,-1438358180
2014/4/30,21.07,472,84,48.21,78.71,26860,63.5,13.41,30.15,0.16,0.75,7.75,0.08,8791.44,575.97,1883.95,14304.11,1961.79,4114.56,4611855810,6284738661,-1672882851,1562019222,1524416646,37602576,28833786057,31841215995,-3007429938
2014/5/2,21.16,505,86.5,48.8,78.99,26920,64.27,12.91,30.15,0.16,0.75,7.75,0.08,8867.32,575.49,1881.14,14457.51,1959.44,4123.9,5401812313,4369562625,1032249688,1235051900,1133234600,101817300,30346390680,20947185104,9399205576
2014/5/5,21.46,513,86.6,48.8,79.56,26920,64.25,13.29,29.37,0.16,0.75,7.75,0.08,8870.43,575.94,1884.66,14457.51,1959.44,4138.06,6927691177,5557911927,1369779250,1284910790,1438970201,-154059411,17349634507,17656102873,-306468366
2014/5/6,21.23,509,86.7,48.32,79.31,26920,67.34,13.8,30.11,0.16,0.75,7.75,0.08,8912.39,573.48,1867.72,14457.51,1959.44,4080.76,7827028534,6733271782,1093756752,1448513260,1977823615,-529310355,14445751334,16670275202,-2224523868
2014/5/7,21.15,518,88.9,48.49,79.33,26880,66.81,13.4,30.11,0.16,0.76,7.75,0.08,8893.22,573.99,1878.21,14033.45,1939.88,4067.67,5990209550,6788692829,-798483279,1551453050,1414668396,136784654,23307962354,27034806808,-3726844454
2014/5/8,21,512,90.2,50.5,79.5,27000,67.95,13.43,30.11,0.16,0.76,7.75,0.08,8930.9,577.83,1875.63,14163.78,1950.6,4051.5,5362523253,5297144826,65378427,1865248090,1761988401,103259689,22588527503,20750997897,1837529606
2014/5/9,20.91,506,89,52.9,79.5,26700,67.41,12.92,30.11,0.16,0.76,7.75,0.08,8889.69,575.97,1878.48,14199.59,1956.55,4071.87,4013056400,5877457810,-1864401410,1100609830,1679707090,-579097260,17120674073,22766807080,-5646133007
2014/5/12,21.17,493.5,89.2,51.44,79.97,27760,69.13,12.23,30.2,0.16,0.76,7.75,0.08,8808.61,586.48,1896.65,14149.52,1964.94,4143.86,3781007910,4934892250,-1153884340,1330084020,1402999399,-72915379,17750278605,24079958346,-6329679741
2014/5/13,21.21,491.5,88.1,51.07,80.37,28000,68.76,12.13,30.2,0.16,0.76,7.75,0.08,8817.94,581.88,1897.45,14425.44,1982.93,4130.17,4550992580,5541096271,-990103691,1249565380,1822524008,-572958628,23469525170,19923296970,3546228200
2014/5/14,21.21,504,85.7,50.96,80.41,28300,68.51,12.17,30.19,0.16,0.75,7.75,0.08,8875.16,576.8,1888.53,14405.76,2010.83,4100.63,5037931935,4445171327,592760608,1178694180,1377397047,-198702867,28548022084,20860186448,7687835636
2014/5/15,21.03,500,85.9,50.5,79.78,28200,67.93,13.17,30.19,0.16,0.76,7.75,0.08,8880.65,570,1870.85,14298.21,2010.2,4069.29,4504333080,3785070501,719262579,1261752800,1115753164,145999636,17974622305,16138047391,1836574914
2014/5/16,21.34,502,86.5,50.89,79.42,28560,68.48,12.44,30.19,0.16,0.76,7.75,0.08,8888.45,576.01,1877.86,14096.59,2013.44,4090.59,4461153300,5363832964,-902679664,933170644,1521351684,-588181040,21462165113,19305607570,2156557543
2014/5/19,21.59,492,87.5,50.93,79.81,28960,68.32,12.42,30.13,0.16,0.76,7.75,0.08,8899.9,582.05,1885.08,14006.44,2015.14,4125.81,4580673816,3971819294,608854522,971929530,1024325005,-52395475,19606818841,15085984450,4520834391
2014/5/20,21.6,492,86.9,51.1,79.86,29020,67.52,12.96,30.15,0.16,0.76,7.75,0.08,8887.79,578.58,1872.83,14075.25,2011.26,4096.89,4881273780,4857537409,23736371,1213309710,936848059,276461651,19683536736,18115088186,1568448550
2014/5/21,21.65,488.5,86.5,50.75,79.67,28820,68.41,11.91,30.16,0.16,0.75,7.75,0.08,8862.42,581.81,1888.03,14042.17,2008.33,4131.54,4160662395,5137873604,-977211209,651940350,981465971,-329525621,17025527200,17884003232,-858476032
2014/5/22,21.69,505,90.8,51.93,79.56,28520,68.68,12.03,30.13,0.16,0.76,7.75,0.08,8969.63,584.3,1892.49,14337.79,2015.59,4154.34,5877467297,4209355206,1668112091,1345041890,1220593028,124448862,22003394699,16481423959,5521970740
2014/5/23,21.93,498.5,96.5,52.25,79.88,28560,70.55,11.36,30.13,0.16,0.76,7.75,0.08,9008.22,589.91,1900.53,14462.17,2017.17,4185.81,6656911752,4696141052,1960770700,1845292500,1387158646,458133854,24120120731,20550607805,3569512926
2014/5/26,21.93,494.5,96.2,55.17,79.88,28440,70.55,11.36,29.37,0.16,0.76,7.75,0.08,9036.12,589.91,1900.53,14602.52,2010.35,4185.81,5460855600,4396753713,1064101887,1174612280,1249617546,-75005266,14103143569,13504311956,598831613
2014/5/27,22.34,509,99.5,56.58,80.46,28140,70.93,11.51,29.43,0.16,0.76,7.75,0.08,9055.29,597.08,1911.91,14636.52,1997.63,4237.07,4930398021,4293478830,636919191,1201994370,1397470752,-195476382,13683104065,13098704991,584399074
2014/5/28,22.29,508,98.5,57.9,80.22,28660,70.1,11.68,30.09,0.16,0.76,7.75,0.08,9121.71,597.66,1909.78,14670.95,2017.06,4225.08,5906191521,4879680599,1026510922,1188037167,1250921764,-62884597,28525987403,22069234543,6456752860
2014/5/29,22.69,498,98.1,58.66,80.19,29200,70.79,11.57,29.98,0.16,0.76,7.75,0.08,9109,598.96,1920.03,14681.72,2012.26,4247.95,5993006735,5828716883,164289852,1158669300,1199472902,-40803602,25353645546,21137719882,4215925664
2014/5/30,22.61,487,99,61.98,80.45,28860,70.67,11.4,29.98,0.16,0.76,7.75,0.08,9075.91,599.59,1923.57,14632.38,1994.96,4242.62,5183568354,5432723981,-249155627,1138597380,1771083643,-632486263,53496169267,54254342377,-758173110
2014/6/3,22.77,492,96.3,59.9,80.4,29400,71.45,11.87,30.07,0.16,0.76,7.75,0.08,9123.46,608.43,1924.24,15034.25,2008.56,4234.08,5109036535,4847971887,261064648,750930340,1568235496,-817305156,31691145558,28716412524,2974733034
2014/6/4,23.03,490.5,100.5,59.9,79.92,29400,71.61,12.08,30.05,0.16,0.76,7.75,0.08,9119.96,611.14,1927.88,15067.96,2008.56,4251.64,5586071270,4982718069,603353201,903626600,1069213877,-165587277,21346546160,22898070624,-1551524464
2014/6/5,23.12,507,100,62.15,79.66,29140,71.87,11.68,29.2,0.16,0.76,7.75,0.08,9140.72,614.3,1940.46,15079.37,1995.48,4296.23,6145509882,5718172251,427337631,1188447770,1588959679,-400511909,24055115029,23682117573,372997456
2014/6/6,23.06,500,98.3,68.49,80.38,29140,71.63,10.73,29.2,0.16,0.76,7.75,0.08,9134.46,617.25,1949.44,15077.24,1995.48,4321.4,5687207794,6069331560,-382123766,1017463820,1624149808,-606685988,19729341347,18954199256,775142091
2014/6/9,23.42,509,98,70,79.95,28180,71.79,11.15,29.99,0.16,0.76,7.75,0.08,9162.74,618.44,1951.27,15124,1990.04,4336.24,5571924294,4948497817,623426477,1024096900,1723334380,-699237480,18295784908,14469460776,3826324132
2014/6/10,23.56,510,98.5,72.17,79.18,28720,71.86,10.99,29.99,0.16,0.76,7.75,0.08,9222.37,620.26,1950.79,14994.8,2011.8,4338,5700237448,5909152471,-208915023,1003666000,1636214927,-632548927,25204634575,15558220950,9646413625
2014/6/11,23.47,506,98.8,69.96,79.21,28440,71.75,11.6,30.02,0.16,0.76,7.75,0.08,9229.8,623.48,1943.89,15069.48,2014.67,4331.93,5659763440,5480391739,179371701,1179163500,1594908427,-415744927,21606908138,18717199533,2889708605
2014/6/12,23.07,500,97.7,68.93,79.34,28260,71.76,12.56,29.99,0.16,0.76,7.75,0.08,9204.65,621.35,1930.11,14973.53,2011.65,4297.63,5575022369,5226184779,348837590,968275910,2035663260,-1067387350,19576137735,17597719286,1978418449
2014/6/13,22.82,500,98,67.93,79.11,27340,71.42,12.18,29.99,0.16,0.76,7.75,0.08,9196.39,627.49,1936.16,15097.84,1990.85,4310.65,4710541644,5213820102,-503278458,1021801900,1934307244,-912505344,18927719404,17595076986,1332642418
2014/6/16,23.05,496.5,98,69.5,78.65,27480,70.88,12.65,30.01,0.16,0.76,7.75,0.08,9202.93,630.93,1937.78,14933.29,1993.59,4321.1,4990265542,4598996377,391269165,998619550,1376399236,-377779686,22352960300,17216945232,5136015068
2014/6/17,23.02,510,93.8,68.2,79.16,27480,71.48,12.06,30.04,0.16,0.76,7.75,0.08,9240.6,635.5,1941.99,14975.97,2001.55,4337.23,6494608360,5324421094,1170187266,1357411570,1569445646,-212034076,22750761345,18835380345,3915381000
2014/6/18,23.05,513,92.6,67.29,79.19,27160,71.22,10.61,29.99,0.16,0.76,7.75,0.08,9279.93,633.2,1956.98,15115.8,1989.49,4362.84,8792222971,10342578947,-1550355976,1691451740,1678003749,13447991,39965580469,22831394992,17134185477
2014/6/19,22.97,518,94.1,66.71,79.75,26460,70.93,10.62,29.97,0.16,0.76,7.75,0.08,9316.81,633.98,1959.48,15361.16,1992.03,4359.33,6265183010,5342945266,922237744,1171625610,1239294700,-67669090,27469404423,19666383356,7803021067
2014/6/20,22.73,509,95,68.1,79.86,26020,71.57,10.85,29.97,0.16,0.76,7.75,0.08,9273.79,635.42,1962.87,15349.42,1968.07,4368.04,5163921141,4857740562,306180579,2390066331,2702592496,-312526165,24680545043,25547806425,-867261382
2014/6/23,22.71,511,92.3,66.6,79.43,26440,71.24,10.98,29.24,0.16,0.76,7.75,0.08,9228.35,633.13,1962.61,15369.28,1974.92,4368.68,5603916570,8454014166,-2850097596,1215030150,1789998697,-574968547,23038572294,18336582754,4701989540
2014/6/24,22.57,505,92.5,66.8,78.78,26900,70.67,12.13,29.95,0.16,0.76,7.75,0.08,9246.2,628.5,1949.98,15376.24,1994.35,4350.35,6029894825,6241723229,-211828404,1135353400,2027788264,-892434864,20930362061,17515050993,3415311068
2014/6/25,22.59,505,92.5,67.74,78.05,26400,71.63,11.59,29.95,0.16,0.76,7.75,0.08,9242.16,630.87,1959.53,15266.61,1981.77,4379.76,6128861210,5042452767,1086408443,990321910,1127247010,-136925100,20149234322,16703029113,3446205209
2014/6/26,22.73,515,94.1,67.29,78.77,26500,70.96,11.63,29.91,0.16,0.76,7.75,0.08,9320.94,628.28,1957.22,15308.49,1995.05,4379.05,6709328862,4746437302,1962891560,1640329290,1404359020,235970270,21765728260,16285203290,5480524970
2014/6/27,23,501,93,67.9,78.99,26220,70.94,11.26,29.91,0.16,0.76,7.75,0.08,9306.83,629.27,1960.96,15095,1988.51,4397.93,5221402303,5676116381,-454714078,1026340920,1247798842,-221457922,21954687364,19001618789,2953068575
2014/6/30,23.23,505,93,68.75,79.2,26440,72.07,11.57,29.86,0.16,0.77,7.75,0.08,9393.07,635.93,1960.23,15162.1,2002.21,4408.18,6634796293,4496837099,2137959194,1420061042,932026178,488034864,25362120505,19115169646,6246950859
2014/7/1,23.38,508,95.8,68.69,79.73,26200,74.03,11.15,29.19,0.16,0.77,7.75,0.08,9441.92,644.71,1973.32,15326.2,1999,4458.65,8254471244,6089480702,2164990542,1675100200,1545381610,129718590,21738863904,16490108112,5248755792
2014/7/2,23.37,518,94,67.01,80.17,26600,74.32,10.82,29.14,0.16,0.77,7.75,0.08,9484.96,645.78,1974.62,15369.97,2015.28,4457.73,9309230271,9439585846,-130355575,2379453509,1846672755,532780754,29945356079,21183322199,8762033880
2014/7/3,23.51,535,94.5,67.68,80.99,26360,75.18,10.32,29.91,0.16,0.77,7.75,0.08,9526.23,650.55,1985.44,15348.29,2010.97,4485.93,9803757360,7052615734,2751141626,1457825049,1878924379,-421099330,20951051266,20626726913,324324353
2014/7/4,23.51,526,93.8,67.9,80.99,26120,75.18,10.32,29.91,0.16,0.77,7.75,0.08,9510.05,650.55,1985.44,15437.13,2009.66,4485.93,8168572046,7795942486,372629560,1577716050,2089458291,-511742241,16609619430,21786167057,-5176547627
2014/7/7,23.99,531,92.5,70.2,80.82,25840,74.53,11.33,29.9,0.16,0.77,7.75,0.08,9520.2,646.1,1977.65,15379.44,2005.12,4451.53,8135411063,7410592601,724818462,1023349990,1113369013,-90019023,22219561935,18170309683,4049252252
2014/7/8,23.84,522,92.2,72.8,80.65,25900,73.39,11.98,29.88,0.16,0.77,7.75,0.08,9530.98,642.64,1963.71,15314.41,2006.66,4391.46,7015742574,6031628144,984114430,1235453110,1471247927,-235794817,20620231417,17943981326,2676250091
